Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,1250.000000,1460.000000,1200.000000,1460.000000,1414.407593,74480800
2018-05-09,1500.000000,1540.000000,1460.000000,1470.000000,1424.095337,22920200
2018-05-10,null,null,null,null,null,null
2018-05-11,1470.000000,1515.000000,1470.000000,1510.000000,1462.846191,43286000
2018-05-14,1510.000000,1515.000000,1495.000000,1505.000000,1458.002441,16091400
2018-05-15,1505.000000,1505.000000,1505.000000,1505.000000,1458.002441,0
2018-05-16,1505.000000,1505.000000,1505.000000,1505.000000,1458.002441,0
2018-05-17,1515.000000,1585.000000,1515.000000,1580.000000,1530.660278,69931400
2018-05-18,1580.000000,1590.000000,1580.000000,1580.000000,1530.660278,15817100
2018-05-21,1580.000000,1585.000000,1570.000000,1580.000000,1530.660278,12665700
2018-05-22,1580.000000,1600.000000,1580.000000,1590.000000,1540.348022,16716800
2018-05-23,1590.000000,1600.000000,1590.000000,1595.000000,1545.191772,23964500
2018-05-24,1595.000000,1595.000000,1585.000000,1590.000000,1540.348022,17099900
2018-05-25,1590.000000,1590.000000,1580.000000,1585.000000,1535.504150,9364400
2018-05-28,1585.000000,1600.000000,1585.000000,1595.000000,1545.191772,22885700
2018-05-29,1595.000000,1595.000000,1595.000000,1595.000000,1545.191772,0
2018-05-30,1590.000000,1590.000000,1570.000000,1570.000000,1520.972534,19846500
2018-05-31,1570.000000,1570.000000,1550.000000,1550.000000,1501.597168,13292200
2018-06-01,1550.000000,1550.000000,1550.000000,1550.000000,1501.597168,0
2018-06-04,1550.000000,1560.000000,1550.000000,1560.000000,1511.284912,9721900
2018-06-05,1560.000000,1560.000000,1540.000000,1545.000000,1496.753296,12678900
2018-06-06,1545.000000,1545.000000,1525.000000,1525.000000,1477.377808,12060200
2018-06-07,1530.000000,1530.000000,1500.000000,1505.000000,1458.002441,16103800
2018-06-08,1505.000000,1510.000000,1500.000000,1505.000000,1458.002441,9214200
2018-06-11,1505.000000,1505.000000,1505.000000,1505.000000,1458.002441,0
2018-06-12,1505.000000,1505.000000,1505.000000,1505.000000,1458.002441,0
2018-06-13,1505.000000,1505.000000,1505.000000,1505.000000,1458.002441,0
2018-06-14,1505.000000,1505.000000,1505.000000,1505.000000,1458.002441,0
2018-06-15,1505.000000,1505.000000,1505.000000,1505.000000,1458.002441,0
2018-06-18,1505.000000,1505.000000,1505.000000,1505.000000,1458.002441,0
2018-06-19,1505.000000,1505.000000,1505.000000,1505.000000,1458.002441,0
2018-06-20,1520.000000,1570.000000,1520.000000,1550.000000,1501.597168,34766300
2018-06-21,1555.000000,1575.000000,1555.000000,1560.000000,1511.284912,68818300
2018-06-22,1565.000000,1575.000000,1560.000000,1570.000000,1520.972534,74405400
2018-06-25,1570.000000,1585.000000,1570.000000,1570.000000,1520.972534,75461700
