Date,Open,High,Low,Close,Adj Close,Volume
2021-01-15,270.000000,270.000000,270.000000,270.000000,268.805511,2900
2021-01-18,336.000000,336.000000,336.000000,336.000000,334.513550,62500
2021-01-19,420.000000,420.000000,346.000000,420.000000,418.141937,73763500
2021-01-20,430.000000,525.000000,414.000000,525.000000,522.677429,64490900
2021-01-21,525.000000,590.000000,490.000000,520.000000,517.699524,45485400
2021-01-22,520.000000,610.000000,494.000000,595.000000,592.367737,37576000
2021-01-25,600.000000,740.000000,590.000000,590.000000,587.389832,97879500
2021-01-26,595.000000,600.000000,550.000000,550.000000,547.566833,6024400
2021-01-27,515.000000,605.000000,515.000000,600.000000,597.345642,34438000
2021-01-28,605.000000,750.000000,600.000000,750.000000,746.682007,56770700
2021-01-29,760.000000,870.000000,740.000000,770.000000,766.593567,82355100
2021-02-01,730.000000,830.000000,730.000000,760.000000,756.637756,28922800
2021-02-02,760.000000,790.000000,740.000000,745.000000,741.704163,13609600
2021-02-03,750.000000,750.000000,695.000000,695.000000,691.925354,1704800
2021-02-04,680.000000,695.000000,650.000000,650.000000,647.124390,538800
2021-02-05,645.000000,650.000000,605.000000,605.000000,602.323486,448800
2021-02-08,565.000000,635.000000,565.000000,615.000000,612.279236,30192700
2021-02-09,620.000000,750.000000,600.000000,745.000000,741.704163,56254700
2021-02-10,755.000000,790.000000,695.000000,695.000000,691.925354,49673100
2021-02-11,695.000000,710.000000,650.000000,655.000000,652.102295,12361300
2021-02-15,655.000000,675.000000,610.000000,645.000000,642.146545,11904900
2021-02-16,645.000000,710.000000,645.000000,695.000000,691.925354,25110200
2021-02-17,700.000000,760.000000,650.000000,725.000000,721.792603,35846700
2021-02-18,725.000000,740.000000,675.000000,675.000000,672.013794,24008400
2021-02-19,680.000000,700.000000,645.000000,670.000000,667.035950,3419900
2021-02-22,675.000000,700.000000,660.000000,685.000000,681.969604,16546300
2021-02-23,690.000000,815.000000,680.000000,810.000000,806.416565,57583200
2021-02-24,810.000000,935.000000,755.000000,755.000000,751.659912,75979000
2021-02-25,755.000000,755.000000,705.000000,705.000000,701.881104,25731900
2021-02-26,700.000000,735.000000,660.000000,660.000000,657.080200,24733300
2021-03-01,660.000000,695.000000,630.000000,670.000000,667.035950,13293100
2021-03-02,700.000000,700.000000,625.000000,625.000000,622.234985,36824700
2021-03-03,625.000000,625.000000,585.000000,585.000000,582.411987,20600000
2021-03-04,585.000000,585.000000,545.000000,545.000000,542.588928,7155500
2021-03-05,535.000000,535.000000,510.000000,510.000000,507.743774,12294300
2021-03-08,490.000000,540.000000,476.000000,498.000000,495.796875,22900300
2021-03-09,498.000000,620.000000,490.000000,620.000000,617.257141,46490600
2021-03-10,635.000000,670.000000,580.000000,615.000000,612.279236,31079300
2021-03-12,625.000000,640.000000,605.000000,625.000000,622.234985,9246200
2021-03-15,630.000000,640.000000,610.000000,635.000000,632.190796,4629000
2021-03-16,635.000000,685.000000,635.000000,680.000000,676.991699,19402400
2021-03-17,680.000000,705.000000,645.000000,660.000000,657.080200,17836200
2021-03-18,665.000000,700.000000,650.000000,690.000000,686.947449,8872400
2021-03-19,690.000000,695.000000,665.000000,685.000000,681.969604,6852500
2021-03-22,690.000000,700.000000,670.000000,680.000000,676.991699,7796700
2021-03-23,685.000000,745.000000,675.000000,745.000000,741.704163,35283200
2021-03-24,750.000000,885.000000,745.000000,820.000000,816.372314,169925000
2021-03-25,830.000000,865.000000,765.000000,765.000000,761.615662,54488600
2021-03-26,765.000000,825.000000,715.000000,715.000000,711.836853,70706800
2021-03-29,715.000000,780.000000,665.000000,775.000000,771.571411,73283200
2021-03-30,775.000000,780.000000,725.000000,725.000000,721.792603,31855800
2021-03-31,725.000000,740.000000,675.000000,675.000000,672.013794,30285100
2021-04-01,660.000000,720.000000,635.000000,700.000000,696.903198,27162700
2021-04-05,700.000000,735.000000,685.000000,720.000000,716.814758,20527400
2021-04-06,725.000000,730.000000,700.000000,710.000000,706.858948,8446100
2021-04-07,710.000000,765.000000,695.000000,745.000000,741.704163,21645900
2021-04-08,745.000000,755.000000,720.000000,730.000000,726.770508,8229600
2021-04-09,730.000000,760.000000,730.000000,745.000000,741.704163,6075100
2021-04-12,745.000000,770.000000,695.000000,695.000000,691.925354,32134500
2021-04-13,695.000000,710.000000,650.000000,650.000000,647.124390,24622300
2021-04-14,650.000000,670.000000,615.000000,635.000000,632.190796,15465900
2021-04-15,625.000000,650.000000,615.000000,640.000000,637.168640,15858500
2021-04-16,640.000000,660.000000,600.000000,600.000000,597.345642,31625900
2021-04-19,560.000000,620.000000,560.000000,615.000000,612.279236,29768400
2021-04-20,615.000000,620.000000,575.000000,575.000000,572.456238,31295200
2021-04-21,575.000000,585.000000,540.000000,550.000000,547.566833,19571300
2021-04-22,550.000000,585.000000,545.000000,575.000000,572.456238,54722100
2021-04-23,580.000000,585.000000,560.000000,575.000000,572.456238,19302000
2021-04-26,585.000000,590.000000,560.000000,590.000000,587.389832,32989200
2021-04-27,595.000000,600.000000,575.000000,580.000000,577.434082,40481900
2021-04-28,585.000000,590.000000,570.000000,575.000000,572.456238,21264900
2021-04-29,575.000000,630.000000,575.000000,630.000000,627.212891,55744700
2021-04-30,635.000000,635.000000,605.000000,610.000000,607.301392,24495200
2021-05-03,615.000000,630.000000,600.000000,620.000000,617.257141,20240200
2021-05-04,620.000000,630.000000,610.000000,620.000000,617.257141,6879500
2021-05-05,620.000000,635.000000,620.000000,620.000000,617.257141,7475200
2021-05-06,625.000000,640.000000,610.000000,640.000000,637.168640,31473200
2021-05-07,645.000000,675.000000,640.000000,670.000000,667.035950,29012300
2021-05-10,675.000000,690.000000,655.000000,665.000000,662.058044,24580600
2021-05-11,665.000000,700.000000,635.000000,650.000000,647.124390,12426800
2021-05-17,655.000000,665.000000,645.000000,650.000000,647.124390,4923400
2021-05-18,650.000000,665.000000,625.000000,665.000000,662.058044,22107700
2021-05-19,700.000000,740.000000,680.000000,705.000000,701.881104,26671000
2021-05-20,705.000000,780.000000,695.000000,770.000000,766.593567,21283500
2021-05-21,775.000000,830.000000,740.000000,740.000000,736.726257,35280900
2021-05-24,750.000000,925.000000,750.000000,925.000000,920.907837,45989000
2021-05-25,950.000000,1145.000000,950.000000,1005.000000,1000.553894,58861200
2021-05-27,1010.000000,1050.000000,935.000000,935.000000,930.863586,20285100
2021-05-28,935.000000,975.000000,870.000000,960.000000,955.752991,24519000
2021-05-31,970.000000,1025.000000,955.000000,975.000000,970.686646,14746800
2021-06-02,980.000000,990.000000,950.000000,970.000000,965.708740,8538900
2021-06-03,970.000000,1055.000000,965.000000,1045.000000,1040.376953,25159000
2021-06-04,1090.000000,1110.000000,1025.000000,1050.000000,1045.354858,11438900
2021-06-07,1060.000000,1080.000000,1035.000000,1065.000000,1060.288452,9699900
2021-06-08,1075.000000,1075.000000,1035.000000,1065.000000,1060.288452,16104000
2021-06-09,1065.000000,1210.000000,1050.000000,1180.000000,1174.779663,21280800
2021-06-10,1190.000000,1230.000000,1100.000000,1100.000000,1095.133667,19480800
2021-06-11,1080.000000,1130.000000,1025.000000,1060.000000,1055.310547,13353600
