Date,Open,High,Low,Close,Adj Close,Volume
2001-03-14,113.192581,113.192581,109.813698,109.813698,54.603439,2160477
2001-03-15,108.124252,109.813698,108.124252,109.813698,54.603439,9840530
2001-03-16,108.124252,108.124252,106.434814,106.434814,52.923328,2752388
2001-03-19,106.434814,106.434814,99.677048,99.677048,49.563114,9966311
2001-03-20,101.366486,103.055931,99.677048,101.366486,50.403160,4002802
2001-03-21,99.677048,104.745369,99.677048,104.745369,52.083279,9381798
2001-03-22,101.366486,103.055931,99.677048,99.677048,49.563114,1901516
2001-03-23,99.677048,101.366486,99.677048,99.677048,49.563114,5778536
2001-03-26,99.677048,99.677048,99.677048,99.677048,49.563114,0
2001-03-27,101.366486,101.366486,99.677048,99.677048,49.563114,3477480
2001-03-28,101.366486,101.366486,101.366486,101.366486,50.403160,1997701
2001-03-29,101.366486,101.366486,101.366486,101.366486,50.403160,1206019
2001-03-30,103.055931,103.055931,99.677048,99.677048,49.563114,5127434
2001-04-02,103.055931,103.055931,99.677048,99.677048,49.563114,1679549
2001-04-03,99.677048,99.677048,97.987602,97.987602,48.723061,2397241
2001-04-04,97.987602,97.987602,96.298164,96.298164,47.883018,4868472
2001-04-05,97.987602,104.745369,97.987602,103.055931,51.243225,24090802
2001-04-06,104.745369,104.745369,101.366486,101.366486,50.403160,3211120
2001-04-09,101.366486,101.366486,101.366486,101.366486,50.403160,2508225
2001-04-10,103.055931,103.055931,101.366486,103.055931,51.243225,5253215
2001-04-11,101.366486,101.366486,99.677048,99.677048,49.563114,2737591
2001-04-12,101.366486,101.366486,99.677048,101.366486,50.403160,5245816
2001-04-13,101.366486,101.366486,101.366486,101.366486,50.403160,0
2001-04-16,99.677048,99.677048,99.677048,99.677048,49.563114,2389843
2001-04-17,99.677048,99.677048,99.677048,99.677048,49.563114,10587818
2001-04-18,97.987602,99.677048,97.987602,97.987602,48.723061,754687
2001-04-19,99.677048,99.677048,94.608719,94.608719,47.042957,10528627
2001-04-20,92.919281,94.608719,87.850960,89.540398,44.522804,16669710
2001-04-23,87.850960,91.229836,87.850960,91.229836,45.362858,2108685
2001-04-24,91.229836,92.919281,91.229836,91.229836,45.362858,8604914
2001-04-25,92.919281,94.608719,92.919281,92.919281,46.202911,14287266
2001-04-26,92.919281,94.608719,92.919281,92.919281,46.202911,14287266
2001-04-27,91.229836,92.919281,91.229836,91.229836,45.362858,8582718
2001-04-30,92.919281,92.919281,91.229836,92.919281,46.202911,8545723
2001-05-01,94.608719,99.677048,94.608719,96.298164,47.883018,28004817
2001-05-02,96.298164,97.987602,96.298164,96.298164,47.883018,18016309
2001-05-03,97.987602,104.745369,97.987602,103.055931,51.243225,74403288
2001-05-04,103.055931,106.434814,103.055931,106.434814,52.923328,26562033
2001-05-07,106.434814,106.434814,106.434814,106.434814,52.923328,0
2001-05-08,106.434814,106.434814,104.745369,104.745369,52.083279,17779544
2001-05-09,103.055931,106.434814,103.055931,103.055931,51.243225,11187129
2001-05-10,104.745369,104.745369,103.055931,103.055931,51.243225,6000503
2001-05-11,103.055931,106.434814,103.055931,106.434814,52.923328,8775089
2001-05-14,106.434814,111.503136,106.434814,109.813698,54.603439,33383814
2001-05-15,109.813698,123.329224,109.813698,123.329224,61.323856,75024795
2001-05-16,123.329224,130.086990,121.639786,125.018669,62.163914,99122996
2001-05-17,126.708107,126.708107,113.192581,114.882019,57.123585,104738757
2001-05-18,114.882019,114.882019,109.813698,109.813698,54.603439,24342364
2001-05-21,109.813698,113.192581,109.813698,113.192581,56.283539,12541127
2001-05-22,113.192581,114.882019,111.503136,113.192581,56.283539,10506430
2001-05-23,111.503136,116.571465,111.503136,113.192581,56.283539,43542497
2001-05-24,113.192581,113.192581,113.192581,113.192581,56.283539,0
2001-05-25,113.192581,114.882019,113.192581,113.192581,56.283539,14302064
