Date,Open,High,Low,Close,Adj Close,Volume
2003-12-15,350.000000,350.000000,300.000000,310.000000,172.104645,1081952500
2003-12-16,310.000000,310.000000,300.000000,300.000000,166.552917,358462500
2003-12-17,300.000000,305.000000,300.000000,300.000000,166.552917,89955000
2003-12-18,305.000000,305.000000,300.000000,305.000000,169.328781,79497500
2003-12-19,305.000000,310.000000,305.000000,310.000000,172.104645,246537500
2003-12-22,310.000000,310.000000,300.000000,305.000000,169.328781,90657500
2003-12-23,305.000000,310.000000,300.000000,305.000000,169.328781,65215000
2003-12-24,305.000000,305.000000,305.000000,305.000000,169.328781,0
2003-12-25,305.000000,305.000000,305.000000,305.000000,169.328781,0
2003-12-26,305.000000,305.000000,305.000000,305.000000,169.328781,0
2003-12-29,305.000000,310.000000,305.000000,310.000000,172.104645,58637500
2003-12-30,305.000000,315.000000,305.000000,310.000000,172.104645,356640000
2003-12-31,310.000000,310.000000,310.000000,310.000000,172.104645,0
2004-01-01,310.000000,310.000000,310.000000,310.000000,172.104645,0
2004-01-02,310.000000,320.000000,310.000000,320.000000,177.656403,348500000
2004-01-05,320.000000,325.000000,315.000000,320.000000,177.656403,187942500
2004-01-06,320.000000,340.000000,320.000000,335.000000,185.984070,852422500
2004-01-07,335.000000,340.000000,330.000000,340.000000,188.759979,337615000
2004-01-08,340.000000,345.000000,335.000000,340.000000,188.759979,264387500
2004-01-09,340.000000,350.000000,340.000000,350.000000,194.311707,336517500
2004-01-12,345.000000,350.000000,340.000000,350.000000,194.311707,129985000
2004-01-13,345.000000,350.000000,340.000000,340.000000,188.759979,139867500
2004-01-14,345.000000,345.000000,340.000000,345.000000,191.535812,102455000
2004-01-15,345.000000,345.000000,340.000000,340.000000,188.759979,117325000
2004-01-16,345.000000,345.000000,340.000000,345.000000,191.535812,93375000
2004-01-19,345.000000,345.000000,335.000000,340.000000,188.759979,77522500
2004-01-20,340.000000,340.000000,330.000000,335.000000,185.984070,98360000
2004-01-21,335.000000,340.000000,330.000000,340.000000,188.759979,68055000
2004-01-22,340.000000,340.000000,340.000000,340.000000,188.759979,0
2004-01-23,340.000000,340.000000,335.000000,340.000000,188.759979,24845000
2004-01-26,335.000000,340.000000,330.000000,330.000000,183.208206,53607500
2004-01-27,335.000000,335.000000,325.000000,335.000000,185.984070,117787500
2004-01-28,330.000000,335.000000,330.000000,335.000000,185.984070,34687500
2004-01-29,325.000000,330.000000,320.000000,320.000000,177.656403,58040000
2004-01-30,320.000000,330.000000,320.000000,330.000000,183.208206,51010000
2004-02-02,330.000000,330.000000,330.000000,330.000000,183.208206,0
2004-02-03,330.000000,330.000000,320.000000,320.000000,177.656403,70307500
2004-02-04,320.000000,320.000000,310.000000,315.000000,174.880600,37302500
2004-02-05,315.000000,315.000000,305.000000,310.000000,172.104645,83092500
2004-02-06,310.000000,330.000000,305.000000,330.000000,183.208206,186852500
2004-02-09,330.000000,330.000000,325.000000,330.000000,183.208206,90515000
2004-02-10,325.000000,330.000000,320.000000,330.000000,183.208206,96632500
2004-02-11,325.000000,325.000000,320.000000,325.000000,180.432327,14130000
2004-02-12,320.000000,320.000000,315.000000,315.000000,174.880600,7222500
2004-02-13,320.000000,320.000000,315.000000,320.000000,177.656403,26232500
2004-02-16,320.000000,320.000000,315.000000,315.000000,174.880600,57930000
2004-02-17,315.000000,320.000000,310.000000,320.000000,177.656403,20945000
2004-02-18,315.000000,320.000000,310.000000,315.000000,174.880600,35455000
2004-02-19,320.000000,320.000000,305.000000,315.000000,174.880600,57922500
2004-02-20,315.000000,330.000000,310.000000,325.000000,180.432327,301820000
2004-02-23,325.000000,325.000000,325.000000,325.000000,180.432327,0
2004-02-24,325.000000,325.000000,320.000000,325.000000,180.432327,123282500
2004-02-25,325.000000,325.000000,315.000000,320.000000,177.656403,40445000
2004-02-26,320.000000,320.000000,315.000000,320.000000,177.656403,18807500
2004-02-27,320.000000,320.000000,310.000000,310.000000,172.104645,31965000
2004-03-01,315.000000,315.000000,305.000000,310.000000,172.104645,108682500
2004-03-02,310.000000,315.000000,310.000000,310.000000,172.104645,180197500
2004-03-03,310.000000,310.000000,305.000000,310.000000,172.104645,25620000
2004-03-04,310.000000,310.000000,305.000000,310.000000,172.104645,12172500
2004-03-05,310.000000,310.000000,305.000000,310.000000,172.104645,25830000
2004-03-08,310.000000,315.000000,305.000000,310.000000,172.104645,72307500
2004-03-09,310.000000,310.000000,305.000000,310.000000,172.104645,75045000
2004-03-10,305.000000,305.000000,295.000000,300.000000,166.552917,97792500
2004-03-11,295.000000,300.000000,290.000000,300.000000,166.552917,59725000
2004-03-12,290.000000,295.000000,285.000000,290.000000,161.001144,59307500
