Date,Open,High,Low,Close,Adj Close,Volume
2000-09-05,455.352478,455.352478,441.553925,450.752960,257.803589,3712343
2000-09-06,441.553925,464.551514,436.954376,455.352478,260.434174,6793100
2000-09-07,450.752960,459.951996,446.153442,455.352478,260.434174,5011392
2000-09-08,450.752960,455.352478,446.153442,450.752960,257.803589,2277955
2000-09-11,441.553925,441.553925,427.755341,432.354858,247.280991,978362
2000-09-12,436.954376,436.954376,404.757751,409.357269,234.127731,857154
2000-09-13,409.357269,409.357269,386.359680,386.359680,220.974472,2467105
2000-09-14,386.359680,386.359680,386.359680,386.359680,220.974472,0
2000-09-15,386.359680,386.359680,386.359680,386.359680,220.974472,0
2000-09-18,354.163025,367.961578,340.364471,354.163025,202.559906,2220340
2000-09-19,349.563507,372.561127,349.563507,363.362061,207.821274,7202925
2000-09-20,363.362061,363.362061,344.963989,349.563507,199.929352,2491564
2000-09-21,344.963989,349.563507,335.764954,349.563507,199.929352,1282742
2000-09-22,349.563507,354.163025,335.764954,340.364471,194.668030,4258596
2000-09-25,344.963989,349.563507,331.165436,340.364471,194.668030,3042165
2000-09-26,331.165436,340.364471,326.565918,340.364471,194.668030,1136531
2000-09-27,335.764954,363.362061,335.764954,358.762543,205.190613,13075277
2000-09-28,358.762543,377.160645,354.163025,363.362061,207.821274,39391067
2000-09-29,367.961578,372.561127,363.362061,367.961578,210.451920,11353358
2000-10-02,363.362061,367.961578,358.762543,367.961578,210.451920,3315019
2000-10-03,363.362061,381.760162,358.762543,381.760162,218.343872,10721771
2000-10-04,377.160645,377.160645,363.362061,372.561127,213.082581,9110733
2000-10-05,367.961578,400.158234,367.961578,390.959198,223.605148,41973402
2000-10-06,395.558716,409.357269,381.760162,386.359680,220.974472,30101511
2000-10-09,377.160645,377.160645,367.961578,372.561127,213.082581,8222053
2000-10-10,372.561127,381.760162,367.961578,381.760162,218.343872,4613524
2000-10-11,372.561127,390.959198,372.561127,386.359680,220.974472,17297457
2000-10-12,381.760162,390.959198,377.160645,377.160645,215.713181,4029224
2000-10-13,372.561127,386.359680,367.961578,386.359680,220.974472,5872352
2000-10-16,386.359680,386.359680,386.359680,386.359680,220.974472,0
2000-10-17,386.359680,409.357269,381.760162,409.357269,234.127731,68160374
2000-10-18,409.357269,436.954376,404.757751,418.556305,239.389053,108471647
2000-10-19,423.155823,423.155823,404.757751,413.956787,236.758347,43860555
2000-10-20,423.155823,427.755341,400.158234,404.757751,231.497086,22057736
2000-10-23,404.757751,404.757751,386.359680,395.558716,226.235794,12332265
2000-10-24,395.558716,395.558716,386.359680,395.558716,226.235794,3192180
2000-10-25,395.558716,395.558716,395.558716,395.558716,226.235794,0
2000-10-26,390.959198,390.959198,381.760162,386.359680,220.974472,5897354
2000-10-27,386.359680,386.359680,386.359680,386.359680,220.974472,0
2000-10-30,381.760162,381.760162,363.362061,367.961578,210.451920,4648854
2000-10-31,367.961578,377.160645,363.362061,372.561127,213.082581,11522398
2000-11-01,377.160645,377.160645,367.961578,372.561127,213.082581,10425544
2000-11-02,372.561127,377.160645,372.561127,377.160645,215.713181,3480254
2000-11-03,372.561127,372.561127,367.961578,372.561127,213.082581,1216974
2000-11-06,372.561127,381.760162,372.561127,381.760162,218.343872,3603636
2000-11-07,381.760162,381.760162,377.160645,381.760162,218.343872,2532329
2000-11-08,381.760162,390.959198,381.760162,390.959198,223.605148,10883201
2000-11-09,386.359680,386.359680,377.160645,381.760162,218.343872,3038360
2000-11-10,381.760162,381.760162,377.160645,381.760162,218.343872,2741590
2000-11-13,372.561127,377.160645,372.561127,377.160645,215.713181,776711
2000-11-14,377.160645,381.760162,372.561127,381.760162,218.343872,1749639
2000-11-15,377.160645,377.160645,363.362061,363.362061,207.821274,8878644
2000-11-16,367.961578,372.561127,367.961578,372.561127,213.082581,8178570
2000-11-17,367.961578,372.561127,367.961578,372.561127,213.082581,4634722
2000-11-20,367.961578,377.160645,367.961578,372.561127,213.082581,8886797
2000-11-21,372.561127,377.160645,367.961578,377.160645,215.713181,2098045
2000-11-22,377.160645,395.558716,377.160645,390.959198,223.605148,19265597
2000-11-23,390.959198,400.158234,386.359680,390.959198,223.605148,20152646
2000-11-24,390.959198,390.959198,381.760162,386.359680,220.974472,4355345
2000-11-27,386.359680,386.359680,367.961578,377.160645,215.713181,9337387
2000-11-28,372.561127,377.160645,372.561127,377.160645,215.713181,2601358
2000-11-29,372.561127,390.959198,372.561127,390.959198,223.605148,7346418
2000-11-30,386.359680,395.558716,381.760162,390.959198,223.605148,26529942
2000-12-01,386.359680,390.959198,377.160645,386.359680,220.974472,4424918
2000-12-04,386.359680,386.359680,377.160645,381.760162,218.343872,3276972
2000-12-05,381.760162,386.359680,381.760162,386.359680,220.974472,5502748
2000-12-06,386.359680,395.558716,386.359680,390.959198,223.605148,11353902
2000-12-07,386.359680,390.959198,386.359680,390.959198,223.605148,2612229
2000-12-08,386.359680,386.359680,381.760162,386.359680,220.974472,2118155
2000-12-11,386.359680,390.959198,377.160645,390.959198,223.605148,4479271
2000-12-12,386.359680,390.959198,381.760162,386.359680,220.974472,1586578
2000-12-13,386.359680,386.359680,377.160645,381.760162,218.343872,2408403
2000-12-14,386.359680,395.558716,386.359680,390.959198,223.605148,15282573
2000-12-15,390.959198,400.158234,386.359680,395.558716,226.235794,9191176
2000-12-18,395.558716,404.757751,395.558716,404.757751,231.497086,10430979
2000-12-19,404.757751,404.757751,390.959198,395.558716,226.235794,2708434
2000-12-20,395.558716,400.158234,390.959198,395.558716,226.235794,1135444
2000-12-21,390.959198,395.558716,390.959198,395.558716,226.235794,1045217
2000-12-22,386.359680,390.959198,386.359680,390.959198,223.605148,1668108
2000-12-25,390.959198,390.959198,390.959198,390.959198,223.605148,0
2000-12-26,390.959198,390.959198,390.959198,390.959198,223.605148,0
2000-12-27,390.959198,390.959198,390.959198,390.959198,223.605148,0
2000-12-28,390.959198,390.959198,390.959198,390.959198,223.605148,0
2000-12-29,390.959198,390.959198,390.959198,390.959198,223.605148,0
2001-01-01,390.959198,390.959198,390.959198,390.959198,223.605148,0
2001-01-02,386.359680,386.359680,381.760162,386.359680,220.974472,899006
2001-01-03,381.760162,381.760162,372.561127,377.160645,215.713181,1494177
2001-01-04,377.160645,381.760162,372.561127,381.760162,218.343872,1399059
2001-01-05,377.160645,395.558716,377.160645,390.959198,223.605148,7861146
2001-01-08,390.959198,390.959198,377.160645,386.359680,220.974472,2280129
2001-01-09,386.359680,390.959198,381.760162,386.359680,220.974472,2279042
2001-01-10,386.359680,386.359680,381.760162,386.359680,220.974472,1401776
2001-01-11,377.160645,381.760162,377.160645,381.760162,218.343872,1521354
2001-01-12,377.160645,386.359680,377.160645,386.359680,220.974472,789756
2001-01-15,381.760162,386.359680,381.760162,386.359680,220.974472,862590
2001-01-16,386.359680,395.558716,381.760162,395.558716,226.235794,4495034
2001-01-17,395.558716,395.558716,381.760162,386.359680,220.974472,2778550
2001-01-18,386.359680,386.359680,381.760162,386.359680,220.974472,1058262
2001-01-19,386.359680,386.359680,381.760162,386.359680,220.974472,2105111
2001-01-22,386.359680,390.959198,386.359680,390.959198,223.605148,4389045
2001-01-23,390.959198,390.959198,386.359680,390.959198,223.605148,1128922
2001-01-24,386.359680,390.959198,386.359680,390.959198,223.605148,123925
2001-01-25,386.359680,390.959198,386.359680,390.959198,223.605148,1803449
2001-01-26,386.359680,386.359680,381.760162,386.359680,220.974472,5691354
2001-01-29,381.760162,381.760162,377.160645,381.760162,218.343872,2942698
2001-01-30,381.760162,390.959198,381.760162,386.359680,220.974472,2711696
2001-01-31,386.359680,400.158234,386.359680,400.158234,228.866425,9440115
2001-02-01,400.158234,400.158234,390.959198,400.158234,228.866425,16602819
2001-02-02,400.158234,455.352478,395.558716,446.153442,255.172974,89705558
2001-02-05,459.951996,473.750549,432.354858,436.954376,249.911530,105050637
2001-02-06,436.954376,436.954376,418.556305,427.755341,244.650314,23369830
2001-02-07,423.155823,446.153442,409.357269,432.354858,247.280991,48119696
2001-02-08,432.354858,441.553925,427.755341,432.354858,247.280991,26963140
2001-02-09,427.755341,427.755341,418.556305,423.155823,242.019623,15995147
2001-02-12,418.556305,423.155823,418.556305,418.556305,239.389053,4988564
2001-02-13,427.755341,427.755341,418.556305,423.155823,242.019623,7976375
2001-02-14,418.556305,427.755341,418.556305,427.755341,244.650314,3283494
2001-02-15,427.755341,446.153442,427.755341,446.153442,255.172974,26559293
2001-02-16,446.153442,446.153442,423.155823,427.755341,244.650314,10807649
2001-02-19,427.755341,436.954376,423.155823,436.954376,249.911530,8603071
2001-02-20,436.954376,436.954376,432.354858,436.954376,249.911530,4233594
2001-02-21,432.354858,441.553925,432.354858,441.553925,252.542313,15291813
2001-02-22,436.954376,436.954376,432.354858,436.954376,249.911530,1902915
2001-02-23,436.954376,441.553925,436.954376,441.553925,252.542313,5601671
2001-02-26,436.954376,436.954376,427.755341,432.354858,247.280991,4597762
2001-02-27,427.755341,432.354858,427.755341,432.354858,247.280991,4124343
2001-02-28,427.755341,427.755341,418.556305,423.155823,242.019623,6157164
2001-03-01,413.956787,418.556305,409.357269,418.556305,239.389053,4759192
2001-03-02,418.556305,418.556305,409.357269,413.956787,236.758347,2981832
2001-03-05,413.956787,413.956787,413.956787,413.956787,236.758347,0
2001-03-06,413.956787,413.956787,409.357269,413.956787,236.758347,897919
2001-03-07,413.956787,418.556305,409.357269,409.357269,234.127731,3661795
2001-03-08,409.357269,409.357269,400.158234,404.757751,231.497086,1717027
2001-03-09,400.158234,400.158234,390.959198,395.558716,226.235794,6749073
2001-03-12,377.160645,381.760162,354.163025,363.362061,207.821274,21641389
2001-03-13,358.762543,367.961578,344.963989,344.963989,197.298691,15610324
2001-03-14,344.963989,344.963989,344.963989,344.963989,197.298691,0
2001-03-15,354.163025,354.163025,340.364471,354.163025,202.559906,4838004
2001-03-16,354.163025,354.163025,344.963989,349.563507,199.929352,1736594
2001-03-19,340.364471,340.364471,317.366882,326.565918,186.776108,2022493
2001-03-20,326.565918,331.165436,312.767365,317.366882,181.514801,1985533
2001-03-21,303.568298,335.764954,298.968781,335.764954,192.037354,10997343
2001-03-22,321.966400,331.165436,317.366882,317.366882,181.514801,6509918
2001-03-23,317.366882,335.764954,317.366882,335.764954,192.037354,12878518
2001-03-26,335.764954,335.764954,335.764954,335.764954,192.037354,0
2001-03-27,335.764954,335.764954,321.966400,326.565918,186.776108,7399141
2001-03-28,321.966400,326.565918,317.366882,321.966400,184.145432,4195546
2001-03-29,317.366882,326.565918,317.366882,326.565918,186.776108,3526455
2001-03-30,326.565918,326.565918,317.366882,321.966400,184.145432,2485041
2001-04-02,321.966400,321.966400,312.767365,317.366882,181.514801,1827364
2001-04-03,312.767365,317.366882,308.167847,317.366882,181.514801,1202299
2001-04-04,308.167847,312.767365,298.968781,308.167847,176.253494,2666039
2001-04-05,308.167847,312.767365,303.568298,308.167847,176.253494,2806271
2001-04-06,303.568298,308.167847,303.568298,308.167847,176.253494,975645
2001-04-09,303.568298,303.568298,303.568298,303.568298,173.622772,209804
2001-04-10,303.568298,321.966400,303.568298,321.966400,184.145432,16871326
2001-04-11,326.565918,331.165436,312.767365,317.366882,181.514801,10803844
2001-04-12,321.966400,321.966400,312.767365,317.366882,181.514801,1441998
2001-04-13,317.366882,317.366882,317.366882,317.366882,181.514801,0
